target,target_col,split,run_id,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,turnover,total_return,total_trades
A_5d_absolute,forward_return_5d,val,20260729_021206,0.0036608556400299364,0.08563159948624273,0.11337674320764096,0.48783185840707965,1.0051036344828101,0.7533980582524272,0.007203658337262553,1808.0
A_5d_absolute,forward_return_5d,test,20260729_021206,0.07172462780916522,0.6370341293076615,0.12147432344991219,0.49492753623188407,1.082827191515333,0.729375,0.10918870458625296,1380.0
B_3d_absolute,forward_return_3d,val,20260729_021212,-0.04220018371089229,-0.49546836210785894,0.161768654957837,0.48660470202296335,0.944087444033603,0.7639423076923078,-0.08152012535495046,1829.0
B_3d_absolute,forward_return_3d,test,20260729_021212,0.0006418005543520344,0.06336448002912329,0.10923342291619097,0.47368421052631576,1.00071238092937,0.7306250000000001,0.000960306821627066,1387.0
C_10d_absolute,forward_return_10d,val,20260729_021217,0.07317306601716722,0.8780227232431286,0.053691112327321794,0.49541809851088203,1.1098603408288907,0.7411764705882353,0.14719079357850373,1746.0
C_10d_absolute,forward_return_10d,test,20260729_021217,0.06266226576784928,0.5579176232704678,0.11524930955454242,0.4966542750929368,1.0775150423643511,0.6943750000000001,0.09518666212362126,1345.0
D_5d_relative,forward_return_5d_rel,val,20260729_021222,-0.054150859193294765,-0.6267841433435326,0.1954040165209175,0.4900110987791343,0.929602695939982,0.7271844660194177,-0.10358884587712969,1802.0
D_5d_relative,forward_return_5d_rel,test,20260729_021222,-0.042731617440858516,-0.3158257623702347,0.19888908419074552,0.4749455337690632,0.9535760168989046,0.71125,-0.0632453978265839,1377.0
